reserva_id,cliente_id,mesa_id,fecha,personas,canal
19753,29444,136,2025-08-27,2,app
19754,4090,23,2025-10-24,2,telefono
19755,47667,25,2025-06-28,4,telefono
19756,35421,39,2025-09-22,2,web
19757,44371,5,2025-03-26,3,telefono
19758,23355,97,2025-10-03,2,web
19759,1845,125,2025-11-03,4,app
19760,28259,128,2025-09-27,3,telefono
19761,12715,40,2025-09-03,3,web
19762,37486,163,2025-02-07,1,
19763,7162,50,2025-04-28,2,telefono
19764,9610,66,2025-01-06,4,telefono
19765,34417,153,2025-03-11,2,telefono
19766,12863,56,2025-03-13,3,telefono
19767,9186,13,2025-08-16,2,web
19768,36084,161,2025-03-01,1,web
19769,602,106,2025-05-05,4,web
19770,3037,163,2024-12-16,5,telefono
19771,49464,61,2024-12-17,2,telefono
19772,14408,12,2024-12-16,2,telefono
19773,4190,82,2024-12-18,5,telefono
19774,9202,22,2025-05-28,3,web
19775,8547,136,2024-11-19,2,telefono
19776,17785,151,2025-04-27,2,telefono
19777,13523,140,2025-03-16,4,telefono
19778,48305,151,2024-12-17,2,app
19779,24280,59,2025-02-07,3,app
19780,28574,157,2025-09-03,2,telefono
19781,32466,104,2025-04-22,2,web
19782,28058,172,2025-02-17,6,web
19783,38218,40,2025-06-15,1,telefono
19784,16944,20,2025-07-30,2,telefono
19785,32526,109,2025-07-15,4,web
19786,826,148,2025-04-29,3,telefono
19787,29203,140,2025-04-27,3,app
19788,25282,99,2025-10-16,2,telefono
19789,24898,46,2025-04-01,2,app
19790,3459,128,2025-07-07,2,web
19791,14832,158,2025-09-28,2,app
19792,19522,126,2025-03-06,2,app
19793,3734,165,2025-09-04,3,telefono
19794,17760,177,2025-03-13,1,telefono
19795,13968,41,2025-03-08,2,web
19796,36152,50,2025-07-31,1,telefono
19797,43775,102,2025-07-24,1,web
19798,40306,98,2025-06-23,3,app
19799,33057,25,2025-10-08,2,app
19800,35664,69,2025-01-09,2,app
19801,11645,160,2025-04-25,2,web
19802,27496,146,2025-08-28,5,telefono
19803,28642,42,2025-07-16,4,web
19804,5465,27,2025-09-06,5,telefono
19805,26396,6,2025-10-06,4,telefono
19806,41142,152,2025-03-11,1,app
19807,37498,12,2025-09-09,2,web
19808,26129,38,2024-11-06,2,app
19809,40271,104,2025-03-24,6,app
19810,26230,15,2025-09-04,2,telefono
19811,33094,15,2025-08-17,2,telefono
19812,24973,23,2025-04-11,1,
19813,35134,72,2025-03-22,3,app
19814,3985,142,2025-03-05,1,web
19815,33289,115,2025-03-15,4,web
19816,21927,124,2025-07-19,2,app
19817,21126,123,2024-12-19,2,
19818,26175,91,2025-03-31,2,web
19819,24616,136,2025-07-16,2,web
19820,46956,147,2025-08-31,2,telefono
19821,45622,16,2025-07-03,4,web
19822,16755,78,2025-03-11,2,web
19823,49379,17,2025-09-17,3,telefono
19824,35822,102,2025-04-14,2,app
19825,15690,35,2025-10-16,4,telefono
19826,8349,46,2025-09-07,2,web
19827,2904,77,2025-11-05,3,web
19828,43153,78,2025-03-17,2,app
19829,41489,102,2025-09-23,2,web
19830,23512,105,2024-12-01,2,app
19831,17709,85,2025-10-24,1,telefono
19832,45793,120,2025-04-04,4,telefono
19833,34200,26,2025-06-22,5,app
19834,32070,116,2025-07-11,2,app
19835,6533,61,2024-11-22,5,web
19836,8152,35,2025-03-10,2,telefono
19837,27004,158,2025-08-25,2,app
19838,9817,89,2025-02-01,4,app
19839,30365,141,2025-05-08,5,app
19840,6180,161,2025-06-06,4,web
19841,46570,52,2025-01-16,2,app
19842,39352,109,2025-02-01,5,telefono
19843,31970,70,2025-02-09,2,app
19844,44930,17,2025-10-19,2,app
19845,23204,70,2025-09-01,2,web
19846,5618,43,2024-11-30,2,web
19847,3290,2,2025-02-20,4,app
19848,7852,4,2025-03-21,6,app
19849,38596,8,2025-06-26,4,web
19850,4626,71,2025-03-11,2,web
19851,23634,15,2025-05-03,4,telefono
19852,8425,66,2024-12-11,2,app
19853,30858,78,2025-04-18,2,app
19854,23684,180,2025-06-21,2,web
19855,25570,27,2025-02-02,4,telefono
19856,45085,52,2025-10-25,2,web
19857,30395,117,2025-04-13,5,telefono
19858,44856,4,2025-01-13,2,app
19859,8354,70,2025-09-17,2,telefono
19860,955,19,2025-08-19,5,telefono
19861,28380,73,2025-08-03,2,app
19862,48277,104,2024-12-20,2,
19863,5254,28,2025-02-02,3,web
19864,15251,152,2025-01-29,3,telefono
19865,33977,111,2025-02-05,2,
19866,29689,164,2025-02-14,2,web
19867,13530,175,2025-09-01,4,web
19868,3258,16,2025-05-07,6,telefono
19869,384,52,2025-06-08,2,app
19870,3762,127,2025-09-20,2,telefono
19871,27726,56,2025-05-30,4,telefono
19872,14807,127,2025-07-23,1,web
19873,19353,30,2025-02-06,2,
19874,48679,34,2025-01-19,2,telefono
19875,31871,150,2025-02-22,2,web
19876,15371,130,2024-12-18,2,app
19877,26938,48,2025-03-02,2,telefono
19878,47994,96,2025-11-04,3,
19879,21384,11,2025-05-13,2,
19880,21944,78,2025-10-18,2,app
19881,2217,135,2025-04-03,4,telefono
19882,25181,8,2025-10-31,2,web
19883,26103,170,2025-03-10,4,telefono
19884,19171,53,2025-03-28,4,web
19885,7270,117,2025-03-14,1,telefono
19886,40343,84,2025-02-10,5,web
19887,38606,144,2025-03-22,3,web
19888,43171,75,2025-01-14,2,telefono
19889,24447,108,2025-03-12,3,telefono
19890,32710,73,2025-09-22,2,
19891,42578,88,2025-06-19,1,telefono
19892,33509,44,2025-03-07,4,web
19893,11439,67,2024-11-15,2,app
19894,37236,90,2025-09-06,1,telefono
19895,16242,157,2025-10-21,4,app
19896,6757,162,2025-08-23,4,web
19897,40444,124,2025-04-18,1,telefono
19898,12849,32,2025-11-05,2,app
19899,21886,100,2025-04-28,4,telefono
19900,3595,122,2025-09-19,2,telefono
19901,46653,32,2025-07-12,4,app
19902,8346,82,2025-08-02,2,web
19903,14101,51,2025-02-02,6,web
19904,41777,57,2024-12-02,2,telefono
19905,20186,91,2025-02-09,2,app
19906,44521,39,2025-10-21,2,web
19907,15289,22,2025-01-23,3,app
19908,5564,144,2025-08-26,3,app
19909,14211,139,2025-10-04,3,
19910,44864,8,2025-06-19,6,telefono
19911,29067,34,2025-07-27,1,
19912,12020,50,2025-10-27,3,web
19913,43145,118,2024-12-12,4,telefono
19914,19138,75,2025-04-01,2,app
19915,37344,110,2025-09-29,2,telefono
19916,40215,41,2024-12-07,1,telefono
19917,34810,128,2025-07-22,2,web
19918,14266,48,2024-11-18,2,telefono
19919,8575,14,2025-07-20,3,web
19920,43172,169,2025-07-28,4,app
19921,13112,110,2025-07-12,2,app
19922,39790,8,2025-03-10,3,app
19923,42012,113,2025-05-13,4,app
19924,48057,133,2025-01-03,3,web
19925,44714,143,2025-04-14,2,app
19926,47512,33,2025-07-03,2,app
19927,20102,67,2025-04-15,5,web
19928,879,152,2025-06-27,6,app
19929,21468,20,2025-10-07,4,telefono
19930,35400,158,2025-07-16,3,telefono
19931,29153,86,2024-12-21,1,app
19932,37333,44,2025-10-28,4,telefono
19933,19435,78,2025-05-19,1,web
19934,35230,109,2025-08-30,2,telefono
19935,3847,123,2024-12-13,4,web
19936,44863,117,2025-06-13,1,app
19937,31580,19,2025-01-23,2,web
19938,36417,172,2025-03-31,5,app
19939,17539,140,2025-06-27,3,app
19940,22349,110,2025-07-26,2,app
19941,15008,1,2025-10-31,1,web
19942,43198,95,2025-09-20,2,web
19943,2794,55,2025-06-11,4,web
19944,2216,142,2025-03-12,1,web
19945,14735,175,2025-11-04,4,app
19946,3176,99,2025-01-09,2,app
19947,36486,109,2025-05-31,4,app
19948,26900,20,2025-01-24,4,app
19949,31125,155,2025-07-25,2,app
19950,6218,83,2025-09-06,4,telefono
19951,47361,165,2025-03-16,5,web
19952,21007,91,2025-03-10,3,web
19953,8936,79,2025-09-07,5,telefono
19954,30494,9,2025-04-08,1,app
19955,31430,54,2025-01-21,4,telefono
19956,13779,53,2025-10-29,1,
19957,48204,170,2025-02-20,6,web
19958,45990,136,2025-07-02,5,app
19959,4515,68,2025-06-30,2,app
19960,32722,33,2024-12-01,2,web
19961,9990,148,2024-12-02,2,app
19962,35469,91,2025-06-08,2,telefono
19963,27818,86,2025-09-17,4,web
19964,38452,78,2025-09-20,6,app
19965,29570,71,2025-04-04,2,telefono
19966,38603,176,2025-06-20,4,telefono
19967,46817,119,2024-11-08,4,telefono
19968,11164,21,2025-09-30,6,app
19969,15811,171,2025-04-01,1,web
19970,16102,101,2025-10-12,5,web
19971,25162,122,2025-03-20,2,web
19972,5634,141,2024-11-09,2,web
19973,17905,95,2025-09-03,2,telefono
19974,19588,180,2025-09-09,4,telefono
19975,44765,40,2025-10-28,2,web
19976,41456,8,2025-09-20,1,app
19977,14100,147,2025-11-02,2,app
19978,20838,143,2025-08-29,4,web
19979,26927,50,2025-04-30,2,web
19980,10117,69,2025-09-08,2,telefono
19981,10601,172,2025-06-19,1,web
19982,49514,122,2025-06-05,2,telefono
19983,26817,132,2025-08-27,2,app
19984,28588,86,2025-09-16,4,app
19985,19156,92,2025-01-02,2,telefono
19986,33653,138,2025-07-12,2,app
19987,47206,14,2025-08-12,2,web
19988,17634,78,2025-09-01,3,app
19989,28349,15,2025-09-16,2,web
19990,32378,154,2024-12-31,4,telefono
19991,3138,60,2025-04-22,3,telefono
19992,45089,58,2025-04-10,2,app
19993,40039,50,2025-10-01,4,telefono
19994,7873,132,2024-12-15,2,telefono
19995,3212,45,2025-03-23,4,
19996,30118,31,2025-04-30,3,app
19997,3985,48,2024-11-25,2,telefono
19998,9738,43,2025-06-28,1,web
19999,44803,144,2025-05-19,3,web
20000,19561,145,2024-12-15,2,app
20001,37154,100,2024-11-18,4,app
20002,29622,19,2024-12-05,2,telefono
20003,21989,28,2025-05-29,2,telefono
20004,49114,91,2025-11-03,4,telefono
20005,12135,130,2025-10-06,2,web
20006,41557,61,2025-02-21,2,telefono
20007,11710,5,2025-03-08,2,telefono
20008,49536,154,2025-02-26,3,web
20009,23992,172,2025-09-15,4,web
20010,19086,122,2025-01-20,4,web
20011,26008,169,2025-03-14,6,app
20012,8560,178,2025-04-13,2,app
20013,41020,154,2025-02-15,4,telefono
20014,34258,143,2025-07-11,4,web
20015,23319,38,2025-04-17,4,app
20016,47721,106,2025-05-15,4,web
20017,34747,70,2024-12-08,2,telefono
20018,38711,77,2025-01-25,2,web
20019,741,77,2025-10-21,2,app
20020,28924,17,2025-05-03,2,telefono
20021,20281,96,2025-02-08,3,web
20022,36803,172,2025-01-02,1,app
20023,34825,109,2025-08-12,2,telefono
20024,42220,108,2025-09-09,2,app
20025,20683,3,2025-10-25,3,telefono
20026,22178,73,2025-09-19,2,
20027,18833,125,2025-07-06,4,web
20028,16411,74,2025-09-07,2,telefono
20029,14318,63,2025-05-06,2,app
20030,26422,41,2025-02-08,4,web
20031,25571,60,2025-04-14,4,telefono
20032,48081,98,2025-07-20,4,telefono
20033,20331,74,2025-01-20,2,web
20034,35346,166,2024-12-01,4,web
20035,12274,12,2025-04-14,2,telefono
20036,15889,106,2025-01-13,1,app
20037,33726,30,2025-01-29,2,app
20038,19623,12,2025-02-14,2,web
20039,14174,68,2025-04-24,2,
20040,12914,115,2025-04-01,4,app
20041,24401,144,2024-11-08,4,app
20042,35941,174,2025-03-19,2,telefono
20043,8139,93,2025-01-19,2,app
20044,36948,24,2024-12-22,4,telefono
20045,46286,100,2025-07-13,1,app
20046,9630,103,2025-07-30,4,app
20047,29999,177,2025-09-19,2,web
20048,14578,160,2025-04-20,4,web
20049,27312,170,2025-09-07,1,web
20050,2046,147,2025-08-30,2,telefono
20051,12259,19,2025-06-19,4,telefono
20052,26306,72,2025-01-26,2,telefono
20053,44992,6,2025-09-18,2,telefono
20054,35669,50,2025-04-27,2,web
20055,326,24,2025-04-05,4,web
20056,39211,97,2024-12-05,4,telefono
20057,24561,47,2025-05-10,2,telefono
20058,17514,40,2025-04-24,4,telefono
20059,44716,176,2025-02-06,5,telefono
20060,19257,20,2024-11-25,4,app
20061,37183,72,2025-10-01,2,telefono
20062,43607,125,2025-06-24,6,web
20063,23763,169,2025-04-02,1,web
20064,5267,165,2025-06-21,4,telefono
20065,9032,47,2025-07-26,1,telefono
20066,40205,83,2025-02-04,2,web
20067,6657,22,2024-12-17,2,web
20068,4407,177,2024-12-20,2,app
20069,14458,153,2025-05-23,2,web
20070,17746,136,2025-02-26,2,app
20071,34396,49,2025-10-04,3,
20072,5177,86,2025-08-19,3,app
20073,5746,26,2025-09-02,2,web
20074,10288,89,2025-05-05,2,
20075,23770,168,2025-03-01,3,app
20076,21195,108,2025-07-29,1,telefono
20077,9964,121,2025-08-22,2,telefono
20078,14089,84,2025-03-28,1,web
20079,32681,158,2025-05-24,2,telefono
20080,43464,96,2025-01-30,5,telefono
20081,24994,141,2025-08-03,5,web
20082,38448,32,2025-08-12,2,web
20083,19671,114,2025-08-26,4,telefono
20084,31883,110,2025-05-26,5,telefono
20085,31574,114,2025-09-08,1,web
20086,1997,32,2025-05-22,5,telefono
20087,27644,99,2025-09-19,2,web
20088,38102,36,2025-07-08,4,telefono
20089,32293,136,2025-06-03,2,web
20090,15416,70,2025-08-14,2,telefono
20091,9040,43,2025-01-13,2,web
20092,15371,44,2025-07-28,4,web
20093,41362,3,2025-01-04,2,app
20094,2038,153,2025-11-02,2,app
20095,31946,112,2025-09-09,4,telefono
20096,24727,168,2025-11-03,2,app
20097,21919,73,2025-01-05,2,web
20098,38166,77,2025-06-18,2,app
20099,24380,9,2025-06-06,1,web
20100,47811,163,2025-05-02,2,telefono
20101,26499,70,2024-11-17,3,web
20102,32506,3,2025-07-24,6,app
20103,6549,67,2025-05-18,2,telefono
20104,21879,149,2025-03-22,2,app
20105,2579,68,2025-06-28,2,web
20106,12229,73,2025-09-13,2,app
20107,38035,63,2024-12-01,4,telefono
20108,7651,55,2024-12-29,6,app
20109,38588,28,2025-07-01,2,app
20110,12105,115,2025-09-09,1,web
20111,25125,34,2025-05-24,3,web
20112,37121,27,2025-09-10,4,telefono
20113,43095,159,2024-12-24,6,web
20114,43487,82,2025-04-25,5,web
20115,39966,148,2025-03-22,4,app
20116,17749,31,2025-08-30,2,telefono
20117,18849,98,2025-08-10,2,telefono
20118,40892,5,2024-11-18,2,telefono
20119,24923,87,2025-09-27,2,telefono
20120,18117,49,2025-01-08,5,web
20121,7475,159,2025-09-12,4,app
20122,14464,72,2025-09-26,1,app
20123,44666,138,2025-04-14,3,telefono
20124,41766,67,2024-11-10,3,telefono
20125,48232,151,2025-01-07,2,telefono
20126,33966,178,2024-12-15,2,
20127,189,21,2025-01-14,4,web
20128,16784,94,2024-12-30,4,app
20129,4073,159,2024-12-05,1,web
20130,43483,3,2025-01-02,2,telefono
20131,40286,45,2025-02-04,6,app
20132,20206,75,2025-09-21,3,app
20133,43140,173,2025-01-30,4,web
20134,1335,128,2025-07-18,2,app
20135,27884,172,2025-06-20,2,app
20136,22728,164,2025-04-26,3,telefono
20137,42275,72,2025-05-21,3,
20138,28824,174,2025-02-01,4,telefono
20139,37118,159,2025-04-27,2,web
20140,27764,96,2024-12-26,2,telefono
20141,6641,122,2025-02-02,2,app
20142,9817,12,2025-01-09,4,app
20143,29989,132,2025-05-11,2,app
20144,13180,125,2025-06-06,4,web
20145,3881,116,2025-03-23,3,telefono
20146,41559,143,2024-11-20,4,web
20147,46338,84,2025-08-14,2,telefono
20148,27722,159,2025-04-02,1,app
20149,35817,153,2024-12-03,2,app
20150,32745,121,2025-01-04,2,web
20151,31548,121,2025-08-08,2,web
20152,4771,47,2024-12-12,4,telefono
20153,48909,158,2025-07-23,2,app
20154,23388,114,2025-06-15,3,app
20155,14356,49,2024-11-28,2,app
20156,34456,80,2025-01-16,3,app
20157,13940,44,2024-12-02,2,web
20158,23702,19,2025-07-13,3,telefono
20159,7353,11,2025-07-21,4,telefono
20160,49668,73,2025-03-26,2,web
20161,8931,116,2025-01-11,2,telefono
20162,46250,44,2025-01-16,3,app
20163,42304,38,2025-06-25,4,app
20164,24628,138,2025-09-14,2,
20165,1116,156,2025-08-21,2,telefono
20166,21016,153,2025-02-10,3,app
20167,32047,25,2025-10-31,5,telefono
20168,49096,46,2024-11-14,2,
20169,2686,54,2025-10-02,2,app
20170,7721,144,2025-07-06,2,
20171,15211,171,2025-10-16,2,app
20172,49435,180,2025-06-18,2,telefono
20173,859,9,2025-08-11,5,web
20174,22284,143,2025-02-16,2,telefono
20175,30487,1,2025-01-31,2,telefono
20176,45797,121,2025-09-28,2,web
20177,34963,109,2025-04-19,4,telefono
20178,10455,173,2025-04-28,2,web
20179,36788,133,2025-04-28,1,telefono
20180,39385,119,2025-03-15,5,web
20181,47155,11,2025-03-28,3,telefono
20182,40533,131,2024-12-25,2,app
20183,27552,93,2025-04-27,4,telefono
20184,36518,73,2025-10-23,2,app
20185,24633,31,2025-10-19,2,web
20186,46837,69,2024-11-10,2,web
20187,22251,136,2025-02-22,2,
20188,27636,89,2025-10-11,2,web
20189,25490,44,2025-06-12,2,web
20190,38479,164,2025-01-23,4,app
20191,3704,7,2025-03-28,5,telefono
20192,26293,4,2025-04-14,5,app
20193,13719,137,2025-01-11,2,web
20194,7727,91,2024-11-29,2,telefono
20195,522,116,2025-05-22,2,app
20196,6924,85,2025-04-05,4,web
20197,49003,122,2024-12-16,2,app
20198,889,153,2024-11-09,2,telefono
20199,24575,116,2025-09-12,3,telefono
20200,13495,90,2025-07-05,2,app
20201,24951,172,2025-09-17,1,web
20202,26482,135,2024-11-26,2,app
20203,26454,115,2024-12-08,1,app
20204,24792,115,2025-03-19,4,app
20205,37083,150,2025-04-15,1,telefono
20206,30322,50,2025-09-08,1,app
20207,34870,128,2025-02-07,2,web
20208,1155,121,2025-05-02,4,telefono
20209,46072,102,2025-07-23,3,telefono
20210,29954,62,2025-05-16,4,app
20211,11655,111,2025-11-04,2,telefono
20212,42225,98,2025-01-18,6,web
20213,7846,33,2025-01-29,4,telefono
20214,16376,61,2025-06-01,2,telefono
20215,20374,34,2024-11-25,2,web
20216,16671,41,2025-10-28,4,web
20217,42057,32,2025-06-09,3,telefono
20218,41572,4,2025-09-19,4,web
20219,29505,161,2025-09-15,2,app
20220,14926,4,2025-02-04,2,web
20221,7733,154,2025-05-28,2,web
20222,32940,152,2025-07-13,6,telefono
20223,25952,119,2025-05-19,2,web
20224,41304,16,2025-02-17,2,app
20225,38144,67,2025-04-03,2,web
20226,4058,159,2025-07-09,3,app
20227,37984,74,2024-11-13,5,app
20228,35073,70,2025-06-22,3,telefono
20229,41782,96,2025-04-21,1,telefono
20230,2207,117,2025-09-24,2,app
20231,47476,118,2025-06-12,3,web
20232,16617,156,2025-07-23,6,telefono
20233,32498,142,2025-01-19,3,web
20234,48011,92,2025-07-17,3,app
20235,39878,60,2025-01-11,2,web
20236,9972,29,2025-03-31,2,web
20237,7901,169,2025-09-11,4,
20238,48340,94,2025-07-05,3,web
20239,35511,54,2024-11-26,3,web
20240,36398,167,2025-08-17,4,telefono
20241,19087,179,2024-12-20,2,telefono
20242,19835,57,2025-03-17,2,web
20243,20223,75,2025-07-16,2,web
20244,42831,151,2025-10-07,2,telefono
20245,22175,165,2025-03-26,2,web
20246,10480,129,2025-06-10,2,telefono
20247,7822,110,2025-04-21,5,web
20248,37241,131,2025-04-05,4,telefono
20249,3121,180,2025-10-08,2,telefono
20250,21464,11,2024-11-12,3,app
20251,23522,115,2025-04-29,5,app
20252,11596,86,2025-08-02,2,web
20253,24807,34,2025-07-15,2,app
20254,30908,79,2024-12-19,4,app
20255,37378,13,2025-06-16,3,telefono
20256,43305,36,2024-12-06,1,app
20257,327,145,2025-09-23,4,
20258,79,121,2025-08-10,2,web
20259,29408,79,2025-05-06,2,app
20260,3167,166,2025-07-10,1,telefono
20261,7532,108,2025-03-30,2,web
20262,18730,38,2025-08-01,2,app
20263,49314,64,2025-02-27,2,app
20264,13167,38,2024-12-30,3,app
20265,22026,164,2025-04-23,4,web
20266,11407,89,2024-12-17,4,
20267,49641,13,2025-07-22,2,telefono
20268,24999,28,2025-10-17,6,telefono
20269,29225,3,2025-10-07,2,app
20270,3570,67,2025-07-01,2,app
20271,3413,129,2025-03-16,2,telefono
20272,23620,83,2025-07-15,2,app
20273,9798,79,2024-11-15,3,app
20274,2839,79,2025-08-31,2,telefono
20275,204,169,2025-02-07,3,web
20276,22735,95,2025-04-11,4,app
20277,46986,119,2024-11-08,2,app
20278,43692,137,2025-03-21,2,app
20279,39384,90,2025-08-15,4,app
20280,26453,98,2025-07-16,2,web
20281,38676,24,2024-11-10,4,web
20282,48454,32,2025-03-04,4,
20283,45006,138,2025-03-27,2,
20284,16159,27,2025-06-12,1,web
20285,39499,136,2025-05-27,2,app
20286,14539,44,2024-12-26,4,app
20287,18686,3,2024-12-21,5,web
20288,41009,30,2025-02-14,3,web
20289,41478,84,2024-12-26,2,telefono
20290,36838,107,2025-07-13,3,app
20291,29815,92,2025-09-26,4,app
20292,48147,157,2024-11-13,2,telefono
20293,12249,175,2025-07-07,1,web
20294,15665,36,2025-10-05,5,web
20295,31467,54,2025-08-16,4,app
20296,18249,93,2025-03-09,2,app
20297,20615,73,2025-07-29,2,telefono
20298,26573,144,2025-04-26,4,web
20299,8404,179,2024-11-26,4,web
20300,40185,69,2025-07-09,2,web
20301,39426,82,2025-09-14,2,telefono
20302,10097,74,2025-01-30,2,web
20303,4862,66,2025-02-13,4,web
20304,28513,77,2025-09-12,2,
20305,26718,14,2025-09-21,4,web
20306,413,85,2025-02-13,4,app
20307,35900,59,2025-02-07,2,web
20308,49134,106,2024-11-24,4,app
20309,14729,86,2025-10-13,2,app
20310,13824,153,2025-07-05,1,app
20311,40412,29,2024-12-08,1,app
20312,5652,147,2025-05-05,2,telefono
20313,40570,156,2025-06-10,2,web
20314,117,141,2024-11-13,2,telefono
20315,28018,47,2025-04-17,3,web
20316,15824,13,2025-06-22,1,app
20317,17487,52,2024-11-15,4,telefono
20318,15310,11,2025-07-09,2,web
20319,10499,10,2025-01-23,1,app
20320,30933,52,2025-08-30,2,telefono
20321,40846,158,2025-08-17,2,telefono
20322,13114,35,2025-01-28,2,telefono
20323,9898,74,2025-10-20,2,app
20324,47363,20,2025-08-08,2,telefono
20325,45179,109,2025-03-28,2,telefono
20326,49410,7,2025-08-21,4,web
20327,43505,175,2024-12-15,2,telefono
20328,32610,13,2025-02-15,4,app
20329,25444,35,2025-04-14,1,web
20330,5824,146,2025-02-24,2,telefono
20331,40478,126,2025-03-09,4,app
20332,43937,159,2025-02-24,4,
20333,10710,60,2024-11-16,4,telefono
20334,44561,28,2025-02-15,5,web
20335,41466,99,2025-05-12,2,telefono
20336,32577,47,2024-11-12,4,web
20337,32046,69,2025-10-08,3,telefono
20338,12716,148,2025-02-17,4,
20339,12709,46,2025-09-17,4,
20340,40723,107,2025-03-05,2,app
20341,16279,176,2025-06-28,2,app
20342,38413,33,2025-10-14,2,telefono
20343,30259,29,2025-10-15,4,app
20344,942,92,2025-01-18,6,
20345,23400,31,2025-05-27,2,web
20346,14457,82,2025-07-26,1,web
20347,17117,22,2025-07-05,3,web
20348,23398,43,2024-11-09,2,telefono
20349,15836,8,2025-10-21,2,web
20350,25954,61,2025-05-01,4,telefono
20351,17394,125,2025-06-06,3,app
20352,20772,54,2025-10-10,2,web
20353,45154,142,2025-05-21,2,telefono
20354,20482,19,2025-03-17,4,telefono
20355,2317,127,2025-06-27,1,web
20356,18280,47,2025-05-09,2,app
20357,22557,146,2025-10-02,4,telefono
20358,1091,53,2025-05-24,2,app
20359,1910,121,2025-08-01,3,app
20360,36554,166,2025-07-25,2,app
20361,15714,83,2025-08-03,2,telefono
20362,17466,17,2025-10-15,2,telefono
20363,3271,151,2025-09-05,1,web
20364,41468,141,2025-03-22,2,telefono
20365,23327,22,2025-10-25,2,web
20366,30129,44,2025-04-14,2,app
20367,2508,81,2025-08-21,4,web
20368,14402,59,2025-05-27,2,web
20369,25119,57,2025-09-12,5,app
20370,35091,48,2025-01-08,2,app
20371,3394,10,2025-04-21,2,telefono
20372,8000,122,2025-04-13,4,web
20373,45054,35,2025-09-01,3,web
20374,6056,35,2024-11-24,2,telefono
20375,29965,79,2024-11-06,4,app
20376,26713,7,2025-05-15,4,telefono
20377,3762,152,2024-11-06,3,web
20378,46238,176,2025-04-20,2,web
20379,49482,29,2025-07-03,2,telefono
20380,6260,61,2025-03-06,1,app
20381,6180,145,2025-02-11,4,app
20382,32671,150,2025-02-22,2,telefono
20383,36400,33,2025-10-28,4,telefono
20384,34678,9,2025-10-03,4,app
20385,21377,117,2025-09-03,3,web
20386,45951,148,2025-07-27,4,telefono
20387,30438,54,2025-10-05,1,
20388,46092,112,2025-09-18,2,app
20389,27546,151,2025-04-22,2,telefono
20390,10211,124,2025-03-16,5,telefono
20391,37705,102,2025-10-09,1,web
20392,48357,1,2025-05-07,4,app
20393,26831,168,2025-01-26,2,telefono
20394,33950,63,2025-05-10,2,app
20395,8511,123,2025-05-20,3,web
20396,21156,37,2025-08-11,2,web
20397,5342,139,2025-07-25,5,telefono
20398,44489,142,2024-11-17,3,app
20399,31922,139,2025-06-17,2,app
20400,45203,177,2025-01-29,1,web
20401,36603,168,2025-09-16,2,app
20402,15380,144,2025-07-18,2,web
20403,16370,83,2025-10-19,2,web
20404,38385,162,2024-12-08,2,app
20405,6641,28,2025-10-10,2,telefono
20406,34776,102,2025-02-06,2,
20407,39156,98,2025-11-03,2,app
20408,4286,48,2024-12-24,3,telefono
20409,39709,51,2025-06-02,2,app
20410,47407,71,2025-07-19,2,telefono
20411,10470,115,2025-04-16,3,app
20412,29009,22,2025-02-04,3,web
20413,360,160,2025-02-22,3,telefono
20414,30356,149,2025-07-15,5,telefono
20415,40198,47,2025-04-22,2,web
20416,17593,45,2025-08-13,3,app
20417,19054,80,2024-12-21,1,telefono
20418,18970,6,2025-07-05,2,
20419,30434,110,2025-01-10,4,telefono
20420,6639,88,2025-01-05,4,app
20421,15349,40,2025-08-17,2,telefono
20422,9984,81,2024-11-18,1,web
20423,14691,142,2025-03-23,2,app
20424,42199,120,2025-06-09,4,web
20425,3163,172,2024-11-22,6,web
20426,15461,164,2025-01-07,3,telefono
20427,22960,76,2025-05-27,2,web
20428,12471,90,2025-10-03,2,
20429,6735,6,2024-11-19,2,web
20430,44843,29,2024-12-28,2,web
20431,19288,178,2025-06-20,5,app
20432,22482,20,2025-01-26,4,app
20433,2526,153,2025-04-30,2,app
20434,7227,12,2025-09-28,2,telefono
20435,11615,94,2025-10-22,2,telefono
20436,29484,169,2025-01-29,4,web
20437,3351,158,2025-05-09,2,app
20438,22732,12,2024-12-19,4,telefono
20439,40845,83,2025-08-23,4,app
20440,20411,40,2025-05-29,3,telefono
20441,11566,38,2024-11-08,1,web
20442,1635,5,2025-09-17,3,telefono
20443,35782,150,2025-06-28,1,web
20444,18861,46,2025-01-25,4,web
20445,25045,142,2025-11-01,2,web
20446,3678,3,2025-09-07,3,web
20447,47887,135,2025-09-20,3,telefono
20448,22768,138,2025-07-23,2,
20449,21965,44,2025-01-25,6,web
20450,6126,156,2025-06-24,4,app
20451,4150,19,2025-06-06,2,app
20452,37354,55,2024-12-22,2,telefono
20453,43134,142,2024-12-20,2,app
20454,4454,77,2025-08-23,1,
20455,2635,133,2025-01-08,2,telefono
20456,43096,173,2025-05-13,6,app
20457,31137,150,2025-02-08,4,app
20458,6749,112,2025-08-16,3,app
20459,24272,48,2025-10-01,2,web
20460,46560,172,2025-05-09,2,app
20461,42483,55,2025-04-11,6,telefono
20462,5755,129,2024-12-08,2,app
20463,1884,37,2025-10-13,1,telefono
20464,6921,56,2025-08-01,2,telefono
20465,43702,21,2025-08-06,4,web
